mutant_id,class,method,line,mutator,F2P_transition,P2F_transition,P2P_transition,F2F_transition,exception_type_transition,exception_msg_transition,stacktrace_transition,status,num_tests_run
308,org.apache.commons.lang3.math.NumberUtils,createNumber,462,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_3,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,10111111111111011111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,KILLED,173
309,org.apache.commons.lang3.math.NumberUtils,createNumber,462,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_3,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
310,org.apache.commons.lang3.math.NumberUtils,createNumber,466,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_3,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000101100000000000000000000000000000000000000000000000001000000000000,10111111101111010011111111111111111111111111111111111111111111111110111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000101100000000000000000000000000000000000000000000000001000000000000,00000000010000101100000000000000000000000000000000000000000000000001000000000000,00000000010000101100000000000000000000000000000000000000000000000001000000000000,KILLED,173
311,org.apache.commons.lang3.math.NumberUtils,createNumber,467,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_3,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
312,org.apache.commons.lang3.math.NumberUtils,createNumber,467,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_3,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,10111111111111011111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,KILLED,173
313,org.apache.commons.lang3.math.NumberUtils,createNumber,468,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_3,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,10111111111111011111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000100000000000000000000000000000000000000000000000000000000000000000,01000000000000100000000000000000000000000000000000000000000000000000000000000000,01000000000000100000000000000000000000000000000000000000000000000000000000000000,KILLED,173
314,org.apache.commons.lang3.math.NumberUtils,createNumber,471,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_3,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,10111111111111011111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000100000000000000000000000000000000000000000000000000000000000000000,01000000000000100000000000000000000000000000000000000000000000000000000000000000,01000000000000100000000000000000000000000000000000000000000000000000000000000000,KILLED,173
315,org.apache.commons.lang3.math.NumberUtils,createNumber,474,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_3,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
316,org.apache.commons.lang3.math.NumberUtils,createNumber,451,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_4,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
317,org.apache.commons.lang3.math.NumberUtils,createNumber,454,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_4,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
318,org.apache.commons.lang3.math.NumberUtils,createNumber,460,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_4,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
319,org.apache.commons.lang3.math.NumberUtils,createNumber,460,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_4,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
